Material,Mean,Std Dev,Max,Min,RMS,Skewness,Kurtosis,Peak Freq,Spectral Entropy
brass,4.877088302552113e-05,0.7042820393793217,2.463348217505879,-2.849451596986335,0.704282041067991,-0.1883107438216151,0.93002392863306,9338.378906249998,4.518257788007782
brass,3.206816964796711e-05,0.7195616275661397,2.427011159114606,-2.9689713774366298,0.7195616282807189,-0.197991968806543,0.6722298289504507,19335.937499999996,4.10984440937372
brass,-3.188100883210556e-05,0.7812065632601712,2.9752708187005963,-2.9689713774366298,0.7812065639107026,-0.06718676309803163,0.35432612523585316,9338.378906249998,4.092973392996318
brass,3.336300290039438e-05,0.8130454073499311,2.9752708187005963,-2.8922907693310473,0.81304540803445,-0.009481368437491838,0.3842043248753808,19335.937499999996,4.188098376322288
brass,0.0001048179328036374,0.7682080895795939,2.94636554099235,-2.8922907693310473,0.7682080967305203,-0.06923502372084989,0.46592757898554815,9338.378906249998,4.1641127401609825
brass,1.585839972401677e-05,0.6594011428306091,2.5901191269024615,-2.805778521793705,0.6594011430213039,-0.15188439706513648,0.919960678136853,19335.937499999996,4.54517726052994
brass,-9.390410054032025e-05,0.6564736457922774,2.2543934980363836,-2.728178274710073,0.6564736525084496,-0.18219133033278956,0.8265528450238167,9326.171874999998,4.379678526405392
brass,-3.117193235762026e-05,0.7543689464680096,2.930987456787938,-3.10710710215304,0.7543689471120509,-0.08758588590177346,0.39195681657289905,9338.378906249998,4.028442095756937
brass,-4.512188997430324e-05,0.797728518767149,2.930987456787938,-3.358582236742597,0.7977285200432629,-0.012492582975551574,0.3267672861142188,9338.378906249998,4.067066824581756
brass,1.5528188428312027e-05,0.7612921177341759,2.913588706931963,-3.358582236742597,0.7612921178925414,-0.04217355774576701,0.4317662089823058,9338.378906249998,4.14327889841935
brass,6.446039032689521e-05,0.6684204775549494,2.570710717029685,-2.7522614433093295,0.6684204806631291,-0.18006296099204644,0.8961581694389418,9338.378906249998,4.411360852012508
brass,-5.1172416238133523e-05,0.6629377803584603,2.225435518286169,-2.7522614433093295,0.6629377823334693,-0.20225141975167066,0.6416037274629742,9326.171874999998,4.423775862793431
brass,-6.776558420753543e-05,0.7632528278052985,2.8904009080108697,-2.8438086118056316,0.7632528308135903,-0.04152427424207003,0.4365115631542644,9338.378906249998,4.151491647792373
brass,1.0540049488187652e-05,0.8105076810227463,3.0182974020286246,-2.8461302642891972,0.8105076810912791,0.02293243085431733,0.4143053533082206,19335.937499999996,4.112087506804002
brass,0.00010866178515123553,0.758962938365563,3.0182974020286246,-2.8461302642891972,0.7589629461441928,-0.015670138274607826,0.46880125334449163,9338.378906249998,4.104544059596842
brass,6.695631282474266e-05,0.6566975191859759,2.439334380508073,-2.801787089307643,0.6566975225993799,-0.17645270149824985,0.9646397198577774,19335.937499999996,4.448221825907636
brass,-7.146189813229469e-05,0.678627391235894,2.38435532157452,-2.911952703960242,0.678627394998491,-0.24897307382202838,0.7828896371018859,9326.171874999998,4.299638016789794
brass,-0.00013890423135785247,0.7606060106312067,3.1043023179703852,-3.1162379373033122,0.7606060233147676,-0.06887154737894699,0.4909846125758852,9338.378906249998,4.131463724999094
brass,-1.7187781226447151e-06,0.7826922235002594,3.1043023179703852,-3.1162379373033122,0.7826922235021466,0.010760441832818782,0.4429371145802681,19335.937499999996,4.113545270388233
brass,0.00019214931908378776,0.7540466407024421,2.8359637681450507,-2.838226827097104,0.7540466651845884,-0.09659540074810266,0.4921705806720795,9338.378906249998,4.165736105944561
brass,6.245737440780982e-05,0.6560320620029723,2.8359637681450507,-2.6585166320616365,0.6560320649760919,-0.16576520737170716,1.085249664379754,9326.171874999998,4.583987499431408
brass,-4.018436825133287e-05,0.6728616103309552,2.3961774015867814,-2.826322676664333,0.6728616115308925,-0.20069480230087958,0.8603349599368713,9338.378906249998,4.371314847800279
brass,-5.544811675457448e-05,0.7907566790553993,3.062677854732246,-3.436334639653652,0.7907566809994193,-0.12862887019685038,0.4945382473658171,9338.378906249998,4.004820265916967
brass,-0.00015439500166702436,0.7974497741449801,3.062677854732246,-3.436334639653652,0.7974497890912609,0.0051119409038638715,0.44658095658856034,19335.937499999996,4.086997079632769
brass,1.2026841700080038e-05,0.743036510020713,3.3168435826608387,-2.9499139039953337,0.7430365101180466,-0.027213934890830935,0.5774116594054841,9338.378906249998,4.153997792151649
brass,0.00013867297471598835,0.6929949882060132,3.3168435826608387,-2.9499139039953337,0.6929950020807122,-0.1474680419406739,0.9724381744565194,9326.171874999998,4.620904080529542
brass,-3.9936041416918044e-05,0.6965035007551104,2.4739518288541875,-2.7823857073543694,0.6965035019000345,-0.16891731169770424,0.573800484364277,9338.378906249998,4.338895526978807
brass,-2.623262968883042e-05,0.7845274605829026,3.0990957490227267,-3.142562128780376,0.7845274610214793,-0.06581494402044538,0.4308268174785166,9338.378906249998,4.139928045086353
brass,1.5384953405184642e-06,0.8189266864228856,3.0990957490227267,-3.142562128780376,0.8189266864243308,0.01600468189937666,0.438737163076067,9338.378906249998,4.100456493816141
brass,-8.382901355333704e-06,0.7366978157851636,3.059465655489213,-2.7955478492819514,0.7366978158328582,-0.06448966863541038,0.6688326044769659,9338.378906249998,4.202324589080192
brass,4.785897020878924e-05,0.6492051207459237,2.5295164774239605,-2.7955478492819514,0.6492051225099896,-0.21604363827684467,1.0969684769677883,9338.378906249998,4.673527041645705
brass,6.940446491138064e-06,0.6941394855103634,2.5544190060756446,-2.906629700536596,0.6941394855450608,-0.20732203962320636,0.8147810675846836,19335.937499999996,4.209378479816387
brass,-4.0959155496563236e-05,0.7774587745112966,3.0239333654316254,-2.952902320356747,0.77745877559023,-0.07038570745120235,0.38159728918739333,9338.378906249998,4.054688246814842
brass,7.415223074279753e-06,0.8004010719717307,3.087113119322716,-2.952902320356747,0.8004010720060795,0.012485530597395716,0.4146556224220044,19335.937499999996,4.313566290494461
brass,0.00011166416431952704,0.7648457224908719,3.087113119322716,-2.879787797970796,0.7648457306421141,-0.041073795030353175,0.5028311963721017,9338.378906249998,4.17895948108204
brass,-4.435043936508221e-06,0.6823527974233597,2.458129906139522,-2.703762783069739,0.6823527974377729,-0.13400695178995287,0.8471753800436406,9338.378906249998,4.528582005756456
brass,-8.942542814465972e-05,0.6599026555916127,2.458129906139522,-2.6130284957622285,0.6599026616507693,-0.21045428352732962,0.8527827781199786,19335.937499999996,4.323518438205453
brass,-6.11143805019827e-06,0.7488905449227086,2.899270820855728,-2.9936700218283896,0.7488905449476452,-0.07472145630894492,0.39984121703325837,19335.937499999996,4.050303594668508
brass,-2.4645811521566552e-05,0.8055384430104021,3.2832838784925404,-3.3190761409864424,0.8055384433874271,0.03738472259917525,0.4689668274763563,19335.937499999996,4.074000159455662
brass,4.3213347445084227e-05,0.7565153609348689,3.2832838784925404,-3.3190761409864424,0.7565153621690762,-0.025586890469841545,0.7557412704661863,19335.937499999996,4.242482614198558
brass,6.842195089378762e-05,0.6627694523444241,2.323971058477257,-2.962788123651576,0.662769455876243,-0.1607909992952756,0.9294778639435797,9338.378906249998,4.5139949171459
brass,-0.00010232633623167566,0.6601377535787287,2.2298993331172645,-2.962788123651576,0.660137761509406,-0.17054913274739825,0.5884421697660018,19335.937499999996,4.309128597312595
brass,-8.056316640575754e-05,0.7489115583949572,2.830531870419099,-2.9548142699304933,0.7489115627281949,-0.07077254128419179,0.3775034675894702,9338.378906249998,4.169119156720999
brass,3.132568754996572e-05,0.7924152640650816,2.8996271818199886,-2.9548142699304933,0.7924152646842636,0.015162652467884558,0.36103163634196456,19335.937499999996,4.1251737414134135
brass,7.527394679730173e-05,0.7421917501292816,2.8996271818199886,-3.277164134263721,0.7421917539464671,-0.10393430594681179,0.5792333508791225,9338.378906249998,4.13615388312987
brass,6.511127906318999e-05,0.6693753461648525,2.4737264670810286,-3.277164134263721,0.6693753493315949,-0.24936551746068572,0.9913985749395873,19335.937499999996,4.436136947091957
brass,-2.9038967340585396e-05,0.6740478901687412,2.5292380787896644,-2.864803512970226,0.6740478907942618,-0.2499279084205545,0.7228729984669862,19335.937499999996,4.4048699387688295
brass,-0.00013144095986298283,0.7416226552216693,3.348467273475849,-2.8793679798555263,0.7416226668695914,-0.07716251639313723,0.5553451283592605,9338.378906249998,4.148392976549768
brass,2.6060703976832244e-06,0.7844640625871314,3.348467273475849,-2.9437342234888373,0.7844640625914603,0.010656979969090178,0.36781610148916766,19335.937499999996,4.1280210849890855
brass,0.00018110937928699403,0.7475233085118073,2.7728991573480473,-2.9437342234888373,0.7475233304513283,-0.10141592820894121,0.5185885096540401,9338.378906249998,4.255096916814878
brass,4.492127494997999e-05,0.6584760501961183,2.7240954306265444,-2.846823165581822,0.6584760517283844,-0.16589432258547598,1.131630518337607,9326.171874999998,4.618713678916533
brass,-4.424789778883886e-05,0.6788586447590412,2.463459012713729,-2.8410684152627694,0.6788586462010767,-0.22706284618497158,0.8260467497276798,9338.378906249998,4.432244022784731
brass,-6.199275776924096e-05,0.7698700663612057,3.2707142269457576,-3.008231111821126,0.7698700688571477,-0.1034537666603069,0.6740571566245759,9338.378906249998,4.102243113715031
brass,-0.00011562517916589941,0.779880047241848,3.3109280662139717,-3.008231111821126,0.7798800558131546,0.01624807111397156,0.7487126891475757,19335.937499999996,4.203143850685618
brass,2.4353271185272574e-05,0.7175802282174631,3.3109280662139717,-2.796734107195697,0.7175802286307145,-0.07411305619842577,0.8803059946025571,9338.378906249998,4.2378961951239
brass,0.00011339502717430372,0.6448979318685238,2.8394997093048295,-2.786021543058771,0.6448979418378784,-0.22382405572911432,1.2603370235062021,9326.171874999998,4.600724824554281
brass,-2.1324439373375236e-05,0.6730733308057932,2.524637265283552,-2.872255752653906,0.6730733311435958,-0.25166233732199783,0.7169139583908981,19335.937499999996,4.39146368421462
brass,-3.5896457411813934e-05,0.7760485462499036,3.060584441832328,-2.975841004207229,0.7760485470801066,-0.11447239879930837,0.5060093753618262,9338.378906249998,4.079573401375923
brass,-2.693631462944206e-05,0.8041159575003,3.1018808839960847,-2.975841004207229,0.804115957951457,0.015822263241352694,0.6074241706058978,19335.937499999996,4.1872915337663725
brass,-1.6706981392992848e-05,0.7376349395786431,3.1018808839960847,-2.9047533922024855,0.7376349397678446,-0.031541382837979776,0.7621273936628645,9338.378906249998,4.264253218045359
brass,3.0373046023322227e-05,0.6639316567022701,2.48469134914427,-2.9047533922024855,0.6639316573970115,-0.18291472197822373,1.1127807274972135,9326.171874999998,4.604161701797691
brass,3.5887902267366377e-07,0.6832678047711357,2.5237058515130055,-2.738547608503042,0.68326780477123,-0.1956436049399933,0.8340928981810567,19335.937499999996,4.263069262525182
brass,-3.7131218680554534e-05,0.7698709690230477,2.87929106801289,-2.8573697366747317,0.7698709699184753,-0.04636684112569111,0.4317645114570867,9338.378906249998,4.106682329184107
brass,1.2878207665582097e-05,0.8037162080187218,2.920924286210316,-2.935590544578151,0.8037162081218977,0.017575418315926072,0.45256176056889963,9338.378906249998,4.098299909561051
brass,0.00013357083252361576,0.7635320482812382,2.920924286210316,-2.935590544578151,0.7635320599645509,-0.07969085685444666,0.5000991427489647,9338.378906249998,4.12560824800463
brass,2.9679372722747077e-05,0.6605700953502315,2.4672975833726194,-2.7121004030051545,0.6605700960169777,-0.18684554930542208,0.8934654453397388,9338.378906249998,4.503650909273528
brass,-7.841046944310341e-05,0.658434182422005,2.246234896568378,-2.7565974085581004,0.65843418709081,-0.18683129035699322,0.8253526551078894,19335.937499999996,4.376381075219873
brass,-2.5769895502276818e-05,0.7618465008993249,2.758488577977415,-3.016252632551803,0.7618465013351656,-0.0631800597798389,0.42958645855019784,9338.378906249998,4.076160040286446
brass,-5.1080371757718846e-05,0.7883167305604786,3.023171205748382,-3.016252632551803,0.7883167322153998,0.0370134375652986,0.47923303662317895,19335.937499999996,4.180894429818805
brass,9.161679644387777e-05,0.7378198731699421,3.023171205748382,-2.9179073803834648,0.7378198788580766,-0.03810091748062992,0.6551239046348618,9338.378906249998,4.244633065388469
brass,7.943867864740857e-05,0.6514486728172653,2.328611116308368,-3.0328617459147638,0.6514486776607042,-0.20247287581410248,1.0199912712728825,9338.378906249998,4.573806904826163
brass,-0.00014956617542424643,0.6484443879128843,2.2694763443520163,-3.0328617459147638,0.648444405161889,-0.20904751467072813,0.7007375673892011,9326.171874999998,4.419613991240162
brass,-5.972489956336059e-05,0.7441413798548889,2.8483490846853714,-2.8890204083417164,0.7441413822516536,-0.08433150572296991,0.36329287998396653,9338.378906249998,4.102599858446968
brass,3.198719883911632e-05,0.788318586764543,3.1892548801300813,-2.8890204083417164,0.7883185874135071,0.03707846903290002,0.4505603112986263,19335.937499999996,4.143947143438726
brass,5.173135015079022e-05,0.7375081856470023,3.1892548801300813,-2.854561282071103,0.7375081874613093,3.18349795756869e-05,0.6899379131084644,9338.378906249998,4.24580291869927
brass,5.0867554600764245e-05,0.6656231870947008,2.5041318662127345,-2.7337933021241496,0.6656231890383743,-0.17441904989313442,0.9599233577541306,9338.378906249998,4.423879112888768
brass,-3.65991128860472e-05,0.6621539102825278,2.3426493840250533,-2.8341385009728963,0.6621539112939958,-0.26890685491262806,0.8613058796858115,9326.171874999998,4.455814945166089
brass,-0.00022301508414243357,0.7300312998941599,2.9516793018057843,-2.98412198766014,0.7300313339582656,-0.08381695946061578,0.596239066093831,9338.378906249998,4.207565045118685
